id	camera_l	depth	semantic	qw	qx	qy	qz	tx	ty	tz
-1	Africa_1/images/000000.png	Africa_1/depth/000000.png	Africa_1/seg_id/000000.png	1.000000	0.000000	0.000000	0.000000	0.000100	0.000100	0.000100
0	Africa_1/images/000001.png	Africa_1/depth/000001.png	Africa_1/seg_id/000001.png	1.000000	0.000000	0.000000	0.000000	1.460477	0.001121	-0.001157
1	Africa_1/images/000002.png	Africa_1/depth/000002.png	Africa_1/seg_id/000002.png	1.000000	0.000000	0.000000	0.000000	2.926498	0.002422	-0.002313
2	Africa_1/images/000003.png	Africa_1/depth/000003.png	Africa_1/seg_id/000003.png	1.000000	0.000000	0.000000	0.000000	3.010751	0.002667	-0.002447
3	Africa_1/images/000004.png	Africa_1/depth/000004.png	Africa_1/seg_id/000004.png	1.000000	0.000000	0.000000	0.000000	3.025941	0.002418	-0.002360
4	Africa_1/images/000005.png	Africa_1/depth/000005.png	Africa_1/seg_id/000005.png	1.000000	0.000000	0.000000	0.000000	3.011585	0.002081	-0.002461
5	Africa_1/images/000006.png	Africa_1/depth/000006.png	Africa_1/seg_id/000006.png	1.000000	0.000000	0.000000	0.000000	3.003095	0.002651	-0.002343
6	Africa_1/images/000007.png	Africa_1/depth/000007.png	Africa_1/seg_id/000007.png	1.000000	0.000000	0.000000	0.000000	2.983317	0.002407	-0.002340
7	Africa_1/images/000008.png	Africa_1/depth/000008.png	Africa_1/seg_id/000008.png	1.000000	0.000000	0.000000	0.000000	2.988779	0.002403	-0.002343
8	Africa_1/images/000009.png	Africa_1/depth/000009.png	Africa_1/seg_id/000009.png	1.000000	0.000000	0.000000	0.000000	2.985389	0.002152	-0.002447
9	Africa_1/images/000010.png	Africa_1/depth/000010.png	Africa_1/seg_id/000010.png	1.000000	0.000000	0.000000	0.000000	3.005248	0.002577	-0.002346
10	Africa_1/images/000011.png	Africa_1/depth/000011.png	Africa_1/seg_id/000011.png	1.000000	0.000000	0.000000	0.000000	2.997390	0.002106	-0.002354
11	Africa_1/images/000012.png	Africa_1/depth/000012.png	Africa_1/seg_id/000012.png	1.000000	0.000000	0.000000	0.000000	3.006284	0.002450	-0.002450
12	Africa_1/images/000013.png	Africa_1/depth/000013.png	Africa_1/seg_id/000013.png	1.000000	0.000000	0.000000	0.000000	3.001898	0.002414	-0.002348
13	Africa_1/images/000014.png	Africa_1/depth/000014.png	Africa_1/seg_id/000014.png	1.000000	0.000000	0.000000	0.000000	3.000821	0.002454	-0.002447
14	Africa_1/images/000015.png	Africa_1/depth/000015.png	Africa_1/seg_id/000015.png	1.000000	0.000000	0.000000	0.000000	3.000821	0.002451	-0.002347
15	Africa_1/images/000016.png	Africa_1/depth/000016.png	Africa_1/seg_id/000016.png	1.000000	0.000000	0.000000	0.000000	3.001777	0.002140	-0.002355
16	Africa_1/images/000017.png	Africa_1/depth/000017.png	Africa_1/seg_id/000017.png	1.000000	0.000000	0.000000	0.000000	2.995318	0.002365	-0.002447
17	Africa_1/images/000018.png	Africa_1/depth/000018.png	Africa_1/seg_id/000018.png	1.000000	0.000000	0.000000	0.000000	2.988779	0.002403	-0.002343
18	Africa_1/images/000019.png	Africa_1/depth/000019.png	Africa_1/seg_id/000019.png	1.000000	0.000000	0.000000	0.000000	2.975742	0.002576	-0.002332
19	Africa_1/images/000020.png	Africa_1/depth/000020.png	Africa_1/seg_id/000020.png	1.000000	0.000000	0.000000	0.000000	2.985469	0.002335	-0.002443
20	Africa_1/images/000021.png	Africa_1/depth/000021.png	Africa_1/seg_id/000021.png	1.000000	0.000000	0.000000	0.000000	2.988779	0.002403	-0.002343
21	Africa_1/images/000022.png	Africa_1/depth/000022.png	Africa_1/seg_id/000022.png	1.000000	0.000000	0.000000	0.000000	2.991013	0.002512	-0.002341
22	Africa_1/images/000023.png	Africa_1/depth/000023.png	Africa_1/seg_id/000023.png	1.000000	0.000000	0.000000	0.000000	2.994121	0.002128	-0.002452
23	Africa_1/images/000024.png	Africa_1/depth/000024.png	Africa_1/seg_id/000024.png	1.000000	0.000000	0.000000	0.000000	2.982240	0.002444	-0.002339
24	Africa_1/images/000025.png	Africa_1/depth/000025.png	Africa_1/seg_id/000025.png	0.999848	0.000001	-0.000419	0.017447	2.998953	0.067622	-0.000782
25	Africa_1/images/000026.png	Africa_1/depth/000026.png	Africa_1/seg_id/000026.png	1.000000	-0.000015	0.000001	0.000003	2.978683	0.002643	-0.002435
26	Africa_1/images/000027.png	Africa_1/depth/000027.png	Africa_1/seg_id/000027.png	1.000000	-0.000015	-0.000000	0.000008	2.985086	0.002085	-0.002348
27	Africa_1/images/000028.png	Africa_1/depth/000028.png	Africa_1/seg_id/000028.png	1.000000	-0.000012	0.000000	0.000002	2.950865	0.002466	-0.002324
28	Africa_1/images/000029.png	Africa_1/depth/000029.png	Africa_1/seg_id/000029.png	1.000000	-0.000011	-0.000000	0.000004	2.953188	0.002665	-0.002417
29	Africa_1/images/000030.png	Africa_1/depth/000030.png	Africa_1/seg_id/000030.png	1.000000	-0.000020	0.000000	0.000004	2.959591	0.002098	-0.002336
30	Africa_1/images/000031.png	Africa_1/depth/000031.png	Africa_1/seg_id/000031.png	1.000000	0.000002	0.000000	-0.000001	2.964150	0.002312	-0.002331
31	Africa_1/images/000032.png	Africa_1/depth/000032.png	Africa_1/seg_id/000032.png	1.000000	0.000000	0.000000	0.000000	2.969740	0.002396	-0.002430
32	Africa_1/images/000033.png	Africa_1/depth/000033.png	Africa_1/seg_id/000033.png	1.000000	0.000000	0.000000	0.000000	2.887579	0.002439	-0.002291
33	Africa_1/images/000034.png	Africa_1/depth/000034.png	Africa_1/seg_id/000034.png	1.000000	0.000000	0.000000	0.000000	2.894156	0.002260	-0.002298
34	Africa_1/images/000035.png	Africa_1/depth/000035.png	Africa_1/seg_id/000035.png	1.000000	0.000000	0.000000	0.000000	2.929625	0.002116	-0.002318
35	Africa_1/images/000036.png	Africa_1/depth/000036.png	Africa_1/seg_id/000036.png	1.000000	0.000000	0.000000	0.000000	2.919781	0.002430	-0.002306
36	Africa_1/images/000037.png	Africa_1/depth/000037.png	Africa_1/seg_id/000037.png	1.000000	0.000000	0.000000	0.000000	2.917589	0.002489	-0.002303
37	Africa_1/images/000038.png	Africa_1/depth/000038.png	Africa_1/seg_id/000038.png	1.000000	0.000000	0.000000	0.000000	2.926445	0.002433	-0.002409
38	Africa_1/images/000039.png	Africa_1/depth/000039.png	Africa_1/seg_id/000039.png	1.000000	0.000000	0.000000	0.000000	2.921973	0.002370	-0.002308
39	Africa_1/images/000040.png	Africa_1/depth/000040.png	Africa_1/seg_id/000040.png	1.000000	0.000000	0.000000	0.000000	2.928463	0.002011	-0.002320
40	Africa_1/images/000041.png	Africa_1/depth/000041.png	Africa_1/seg_id/000041.png	1.000000	0.000000	0.000000	0.000000	2.910881	0.002398	-0.002303
41	Africa_1/images/000042.png	Africa_1/depth/000042.png	Africa_1/seg_id/000042.png	1.000000	0.000000	0.000000	0.000000	2.920899	0.002445	-0.002306
42	Africa_1/images/000043.png	Africa_1/depth/000043.png	Africa_1/seg_id/000043.png	1.000000	0.000000	0.000000	0.000000	2.909633	0.002113	-0.002309
43	Africa_1/images/000044.png	Africa_1/depth/000044.png	Africa_1/seg_id/000044.png	1.000000	0.000000	0.000000	0.000000	2.913247	0.002699	-0.002296
44	Africa_1/images/000045.png	Africa_1/depth/000045.png	Africa_1/seg_id/000045.png	1.000000	0.000000	0.000000	0.000000	2.794107	0.002062	-0.002256
45	Africa_1/images/000046.png	Africa_1/depth/000046.png	Africa_1/seg_id/000046.png	1.000000	0.000000	0.000000	0.000000	2.828502	0.001994	-0.002274
46	Africa_1/images/000047.png	Africa_1/depth/000047.png	Africa_1/seg_id/000047.png	1.000000	0.000000	0.000000	0.000000	2.887666	0.002619	-0.002286
47	Africa_1/images/000048.png	Africa_1/depth/000048.png	Africa_1/seg_id/000048.png	1.000000	0.000000	0.000000	0.000000	2.926315	0.002161	-0.002315
48	Africa_1/images/000049.png	Africa_1/depth/000049.png	Africa_1/seg_id/000049.png	1.000000	0.000000	0.000000	0.000000	2.891963	0.002320	-0.002296
49	Africa_1/images/000050.png	Africa_1/depth/000050.png	Africa_1/seg_id/000050.png	0.999962	-0.000000	-0.000211	0.008725	2.880914	0.002440	-0.002388
50	Africa_1/images/000051.png	Africa_1/depth/000051.png	Africa_1/seg_id/000051.png	0.999657	0.000001	-0.000633	0.026174	2.880247	0.113567	0.000398
