id	camera_l	depth	semantic	qw	qx	qy	qz	tx	ty	tz
-1	Africa_2/images/000000.png	Africa_2/depth/000000.png	Africa_2/seg_id/000000.png	1.000000	0.000000	0.000000	0.000000	0.000100	0.000100	0.000100
0	Africa_2/images/000002.png	Africa_2/depth/000002.png	Africa_2/seg_id/000002.png	1.000000	0.000000	0.000000	0.000000	-5.730123	-0.004509	0.004543
1	Africa_2/images/000004.png	Africa_2/depth/000004.png	Africa_2/seg_id/000004.png	1.000000	0.000000	0.000000	0.000000	-5.758300	-0.004375	0.004660
2	Africa_2/images/000006.png	Africa_2/depth/000006.png	Africa_2/seg_id/000006.png	1.000000	0.000000	0.000000	0.000000	-5.765007	-0.004234	0.004566
3	Africa_2/images/000008.png	Africa_2/depth/000008.png	Africa_2/seg_id/000008.png	1.000000	0.000000	0.000000	0.000000	-5.761002	-0.005212	0.004546
4	Africa_2/images/000010.png	Africa_2/depth/000010.png	Africa_2/seg_id/000010.png	1.000000	0.000000	0.000000	0.000000	-5.797656	-0.004008	0.004687
5	Africa_2/images/000012.png	Africa_2/depth/000012.png	Africa_2/seg_id/000012.png	1.000000	0.000000	0.000000	0.000000	-5.799472	-0.005310	0.004564
6	Africa_2/images/000014.png	Africa_2/depth/000014.png	Africa_2/seg_id/000014.png	1.000000	0.000000	0.000000	0.000000	-5.776185	-0.004003	0.004576
7	Africa_2/images/000016.png	Africa_2/depth/000016.png	Africa_2/seg_id/000016.png	1.000000	0.000000	0.000000	0.000000	-5.775300	-0.004470	0.004667
8	Africa_2/images/000018.png	Africa_2/depth/000018.png	Africa_2/seg_id/000018.png	1.000000	0.000000	0.000000	0.000000	-5.778001	-0.005307	0.004553
9	Africa_2/images/000020.png	Africa_2/depth/000020.png	Africa_2/seg_id/000020.png	1.000000	0.000000	0.000000	0.000000	-5.778421	-0.003957	0.004578
10	Africa_2/images/000022.png	Africa_2/depth/000022.png	Africa_2/seg_id/000022.png	1.000000	0.000000	0.000000	0.000000	-5.784708	-0.005170	0.004659
11	Africa_2/images/000024.png	Africa_2/depth/000024.png	Africa_2/seg_id/000024.png	1.000000	0.000000	0.000000	0.000000	-5.760536	-0.004327	0.004562
12	Africa_2/images/000026.png	Africa_2/depth/000026.png	Africa_2/seg_id/000026.png	0.999657	-0.000023	0.000480	-0.026177	-5.734649	0.057751	0.005685
13	Africa_2/images/000028.png	Africa_2/depth/000028.png	Africa_2/seg_id/000028.png	0.999047	-0.000047	0.000801	-0.043636	-5.788257	0.359181	0.011338
14	Africa_2/images/000030.png	Africa_2/depth/000030.png	Africa_2/seg_id/000030.png	1.000000	-0.000034	0.000001	-0.000030	-5.800605	-0.004468	0.004572
15	Africa_2/images/000032.png	Africa_2/depth/000032.png	Africa_2/seg_id/000032.png	1.000000	-0.000012	0.000001	-0.000014	-5.787621	-0.004170	0.004664
16	Africa_2/images/000034.png	Africa_2/depth/000034.png	Africa_2/seg_id/000034.png	1.000000	-0.000004	-0.000000	0.000001	-5.782240	-0.004133	0.004558
17	Africa_2/images/000036.png	Africa_2/depth/000036.png	Africa_2/seg_id/000036.png	1.000000	0.000000	0.000000	0.000000	-5.804708	-0.004560	0.004664
18	Africa_2/images/000038.png	Africa_2/depth/000038.png	Africa_2/seg_id/000038.png	1.000000	0.000000	0.000000	0.000000	-5.802825	-0.005236	0.004651
19	Africa_2/images/000040.png	Africa_2/depth/000040.png	Africa_2/seg_id/000040.png	1.000000	0.000000	0.000000	0.000000	-5.831278	-0.004585	0.004578
20	Africa_2/images/000042.png	Africa_2/depth/000042.png	Africa_2/seg_id/000042.png	1.000000	0.000000	0.000000	0.000000	-5.819574	-0.004537	0.004672
21	Africa_2/images/000044.png	Africa_2/depth/000044.png	Africa_2/seg_id/000044.png	1.000000	0.000000	0.000000	0.000000	-5.827176	-0.004996	0.004668
22	Africa_2/images/000046.png	Africa_2/depth/000046.png	Africa_2/seg_id/000046.png	1.000000	0.000000	0.000000	0.000000	-5.717394	-0.004020	0.004530
23	Africa_2/images/000048.png	Africa_2/depth/000048.png	Africa_2/seg_id/000048.png	1.000000	0.000000	0.000000	0.000000	-5.749346	-0.004240	0.004542
24	Africa_2/images/000050.png	Africa_2/depth/000050.png	Africa_2/seg_id/000050.png	1.000000	0.000000	0.000000	0.000000	-5.723113	-0.005156	0.004612
25	Africa_2/images/000052.png	Africa_2/depth/000052.png	Africa_2/seg_id/000052.png	1.000000	0.000000	0.000000	0.000000	-5.669634	-0.004161	0.004503
26	Africa_2/images/000054.png	Africa_2/depth/000054.png	Africa_2/seg_id/000054.png	1.000000	0.000000	0.000000	0.000000	-5.623154	-0.004905	0.004466
27	Africa_2/images/000056.png	Africa_2/depth/000056.png	Africa_2/seg_id/000056.png	1.000000	0.000000	0.000000	0.000000	-5.586761	-0.004154	0.004461
28	Africa_2/images/000058.png	Africa_2/depth/000058.png	Africa_2/seg_id/000058.png	1.000000	0.000000	0.000000	0.000000	-5.542163	-0.004222	0.004437
29	Africa_2/images/000060.png	Africa_2/depth/000060.png	Africa_2/seg_id/000060.png	1.000000	0.000000	0.000000	0.000000	-5.484919	-0.004579	0.004402
30	Africa_2/images/000062.png	Africa_2/depth/000062.png	Africa_2/seg_id/000062.png	1.000000	0.000000	0.000000	0.000000	-5.455187	-0.004623	0.004286
