id	camera_l	depth	semantic	qw	qx	qy	qz	tx	ty	tz
-1	CityPark_3/images/000000.png	CityPark_3/depth/000000.png	CityPark_3/seg_id/000000.png	1.000000	0.000000	0.000000	0.000000	0.000100	0.000100	0.000100
0	CityPark_3/images/000003.png	CityPark_3/depth/000003.png	CityPark_3/seg_id/000003.png	0.999658	0.000001	-0.000144	-0.026163	0.000100	0.000100	0.000100
1	CityPark_3/images/000006.png	CityPark_3/depth/000006.png	CityPark_3/seg_id/000006.png	0.996919	-0.000041	-0.000436	-0.078438	0.629877	-0.082401	-0.000044
2	CityPark_3/images/000009.png	CityPark_3/depth/000009.png	CityPark_3/seg_id/000009.png	0.999393	0.000036	-0.000196	-0.034841	3.289113	-0.159707	-0.001721
3	CityPark_3/images/000012.png	CityPark_3/depth/000012.png	CityPark_3/seg_id/000012.png	1.000000	-0.000037	0.000001	-0.000029	3.274069	0.002563	-0.002609
4	CityPark_3/images/000015.png	CityPark_3/depth/000015.png	CityPark_3/seg_id/000015.png	1.000000	0.000016	-0.000001	-0.000011	3.241138	0.002601	-0.002578
5	CityPark_3/images/000018.png	CityPark_3/depth/000018.png	CityPark_3/seg_id/000018.png	1.000000	-0.000027	0.000000	-0.000004	3.349598	0.002660	-0.002669
6	CityPark_3/images/000021.png	CityPark_3/depth/000021.png	CityPark_3/seg_id/000021.png	0.999658	-0.000026	-0.000146	-0.026169	3.249024	-0.014598	-0.002490
7	CityPark_3/images/000024.png	CityPark_3/depth/000024.png	CityPark_3/seg_id/000024.png	0.996921	-0.000021	-0.000442	-0.078410	3.099842	-0.207224	-0.001293
8	CityPark_3/images/000027.png	CityPark_3/depth/000027.png	CityPark_3/seg_id/000027.png	0.999962	-0.000007	-0.000050	-0.008725	3.064183	-0.044100	-0.002174
9	CityPark_3/images/000030.png	CityPark_3/depth/000030.png	CityPark_3/seg_id/000030.png	1.000000	0.000000	0.000000	0.000000	3.163001	0.002523	-0.002519
10	CityPark_3/images/000033.png	CityPark_3/depth/000033.png	CityPark_3/seg_id/000033.png	1.000000	0.000000	0.000000	0.000000	3.294201	0.002624	-0.002623
11	CityPark_3/images/000036.png	CityPark_3/depth/000036.png	CityPark_3/seg_id/000036.png	1.000000	0.000000	0.000000	0.000000	3.011901	0.002397	-0.002398
12	CityPark_3/images/000039.png	CityPark_3/depth/000039.png	CityPark_3/seg_id/000039.png	1.000000	0.000000	0.000000	0.000000	3.007601	0.002398	-0.002395
13	CityPark_3/images/000042.png	CityPark_3/depth/000042.png	CityPark_3/seg_id/000042.png	1.000000	0.000000	0.000000	0.000000	2.881701	0.002298	-0.002295
14	CityPark_3/images/000045.png	CityPark_3/depth/000045.png	CityPark_3/seg_id/000045.png	1.000000	0.000000	0.000000	0.000000	3.130801	0.002501	-0.002493
15	CityPark_3/images/000048.png	CityPark_3/depth/000048.png	CityPark_3/seg_id/000048.png	1.000000	0.000000	0.000000	0.000000	3.234301	0.002571	-0.002575
16	CityPark_3/images/000051.png	CityPark_3/depth/000051.png	CityPark_3/seg_id/000051.png	1.000000	0.000000	0.000000	0.000000	3.175801	0.002531	-0.002529
17	CityPark_3/images/000054.png	CityPark_3/depth/000054.png	CityPark_3/seg_id/000054.png	1.000000	0.000000	0.000000	0.000000	3.080201	0.002459	-0.002453
18	CityPark_3/images/000057.png	CityPark_3/depth/000057.png	CityPark_3/seg_id/000057.png	1.000000	0.000000	0.000000	0.000000	2.955701	0.002353	-0.002354
19	CityPark_3/images/000060.png	CityPark_3/depth/000060.png	CityPark_3/seg_id/000060.png	0.996920	-0.000082	-0.000443	-0.078430	3.117771	-0.208615	-0.001285
20	CityPark_3/images/000063.png	CityPark_3/depth/000063.png	CityPark_3/seg_id/000063.png	0.996914	-0.000062	-0.000441	-0.078498	3.185393	-0.216237	-0.001305
21	CityPark_3/images/000066.png	CityPark_3/depth/000066.png	CityPark_3/seg_id/000066.png	0.996920	-0.000020	-0.000445	-0.078429	3.294543	-0.223042	-0.001349
22	CityPark_3/images/000069.png	CityPark_3/depth/000069.png	CityPark_3/seg_id/000069.png	0.996925	0.000060	-0.000458	-0.078363	3.552006	-0.242183	-0.001424
23	CityPark_3/images/000072.png	CityPark_3/depth/000072.png	CityPark_3/seg_id/000072.png	0.996920	-0.000051	-0.000468	-0.078428	3.641837	-0.246216	-0.001415
24	CityPark_3/images/000075.png	CityPark_3/depth/000075.png	CityPark_3/seg_id/000075.png	0.996922	0.000006	-0.000475	-0.078394	3.578927	-0.239624	-0.001396
25	CityPark_3/images/000078.png	CityPark_3/depth/000078.png	CityPark_3/seg_id/000078.png	0.999962	0.000032	-0.000053	-0.008709	3.579086	-0.051456	-0.002517
26	CityPark_3/images/000081.png	CityPark_3/depth/000081.png	CityPark_3/seg_id/000081.png	1.000000	0.000000	0.000000	0.000000	3.606168	0.002855	-0.002869
